"id","accurateId","name","code","address","latitude","longitude","phone","notes","createdAt","updatedAt"
"cmny5d74200hzif04rjl88rrp","C.02593","Firman (DGW)","C.02593","JL. Garut 27 B BTN Taman Indah Rt 002/ 291Kel. Pagesangan Timur Kec. Mataram",-8.5977966,116.1027914,"081119101648",,"2026-04-14 04:54:27.651","2026-04-27 04:05:34.056"
"cmny5d74600i0if044cc82rya","C.00986","Firna Jaya - Empang Sumbawa","C.00986","62H5+HVV Jotang, Kabupaten Sumbawa, Nusa Tenggara Bar.",-8.7709973,118.0083792,"082341938278",,"2026-04-14 04:54:27.655","2026-04-27 04:05:34.06"
"cmny5d74a00i1if04t3lsqdc4","C.01060","Fortani Wonosobo","C.01060","Pasar lawas, Pasarlawas, Binangun, Kec. Watumalang, Kabupaten Wonosobo, Jawa Tengah 56312",-7.286305371,109.851751728,"+62 812-2602-3979",,"2026-04-14 04:54:27.658","2026-04-27 04:05:34.064"
"cmny5d74d00i2if048grv59ma","C.00160","Fuadi Jaya Tani Wonosobo","C.00160","Kalijeruk, Siwuran, Kec. Garung, Kabupaten Wonosobo",-7.29125,109.9245556,"081285341778",,"2026-04-14 04:54:27.661","2026-04-27 04:05:34.068"
"cmny5d74n00i5if04fd16tat7","C.02093","Gadjah Mada Tempel Sleman","C.02093","Area Sawah, Tambakrejo, Kec. Tempel, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55552",-7.690122,110.2962479,"081328757213",,"2026-04-14 04:54:27.672","2026-04-27 04:05:34.079"
"cmny5d74r00i6if04s337uji3","C.00448","Galang Tani Banjarnegara","C.00448","Kasimpar, Kec. Wanayasa",-7.2002278,109.7752833,"+62 821-3670-2561",,"2026-04-14 04:54:27.676","2026-04-27 04:05:34.083"
"cmny5d74v00i7if04umhi82kd","C.02560","Galuh Tani Jaya Bumiayu","C.02560","QW6V+7V8, Kutagaluh, Kalinusu, Kec. Bumiayu, Kabupaten Brebes, Jawa Tengah 52273, Indonesia",-7.2393373,108.9446974,"085226111950",,"2026-04-14 04:54:27.679","2026-04-27 04:05:34.087"
"cmny5d74y00i8if043krmqk1y","C.02400","Gapoktan Berjo Karanganyar","C.02400","9499+8G4, Gandu, Berjo, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah",-7.6317397,111.1188427,"082220632982",,"2026-04-14 04:54:27.682","2026-04-27 04:05:34.091"
"cmny5d75100i9if04zjyvkjug","C.01707","Garda Utomo Pabelan Semarang","C.01707","PG3M+2R6, Semare, Glawan, Kec. Pabelan, Kabupaten Semarang, Jawa Tengah 50771",-7.2974743,110.5345205,"082133336389",,"2026-04-14 04:54:27.685","2026-04-27 04:05:34.096"
"cmny5d75400iaif04nvp5z6sg","C.02489","Gayus Tani Purbalingga","C.02489","M85M+CRG Sumingkir, Purbalingga Regency, Central Java, Indonesia",-7.3414276,109.3320072,"083843357308",,"2026-04-14 04:54:27.689","2026-04-27 04:05:34.1"
"cmny5d75800ibif045wccbpiq","C.00819","Gaza Tani - Sikur","C.00819","CC3G+6JQ, Jl. Paokmotong-Kotaraja, Loyok, Kec. Sikur",-8.5969621,116.4239168,"081918337929",,"2026-04-14 04:54:27.692","2026-04-27 04:05:34.103"
"cmny5d75b00icif048loml39e","C.02020","Gedongan Tani Baki Sukoharjo","C.02020","9QFC+6RG Gedongan, Kabupaten Sukoharjo, Jawa Tengah",-7.626944,110.7720833,"+62 821-3599-5292",,"2026-04-14 04:54:27.696","2026-04-27 04:05:34.107"
"cmny5d75f00idif04l3uf5hkx","C.00076","Gelora Tani","C.00076","Dk Gilisari RT/RW 002/001 Ds. Sendangdawuhan Kec. Rowosari",-6.9706657,110.0795458,"081226427911",,"2026-04-14 04:54:27.699","2026-04-27 04:05:34.111"
"cmny5d75i00ieif04ykm2l9mw","C.02533","Gemah Ripah Gandrungmangu","C.02533","GVPF+FWH Cinangsi, Kabupaten Cilacap, Jawa Tengah, Indonesia",-7.463802,108.874856,"088228786765",,"2026-04-14 04:54:27.703","2026-04-27 04:05:34.114"
"cmny5d75m00ifif04ziusmebf","C.01817","Gemah Ripah Kaliangkrik Magelang","C.01817","Jl. Ps. Sayur No.6, Kaliangkrik, Kec. Kaliangkrik, Kabupaten Magelang, Jawa Tengah 56153",-7.463512,110.1107082,"+62 813-2881-8265",,"2026-04-14 04:54:27.706","2026-04-27 04:05:34.118"
"cmny5d75p00igif04ijmkx3au","C.01763","Gemah Ripah Kroya Cilacap","C.01763","9782+WGQ, Kroya, Kec. Kroya, Kabupaten Cilacap, Jawa Tengah 53282",-7.632655,109.2513458,"085327102470",,"2026-04-14 04:54:27.71","2026-04-27 04:05:34.121"
"cmny5d75t00ihif043rcijate","C.01883","Gemah Ripah Tulis Batang","C.01883","3R87+X5V Simbangjati, Batang Regency, Central Java",-6.932528,109.8129167,"+62 852-9359-2120",,"2026-04-14 04:54:27.713","2026-04-27 04:05:34.126"
"cmny5d75w00iiif04rakaleso","C.00590","Gempol Tani Gabus","C.00590","Pangonan, Penanggungan, Kec. Gabus",-6.813179501,111.051666543,"+62 822-5774-1275",,"2026-04-14 04:54:27.717","2026-04-27 04:05:34.131"
"cmny5d75z00ijif048ddc583z","C.01590","Gendu Makmur Bergas Semarang","C.01590","Jl. Gendu No.rt 003/002, Krajan, Bergas Kidul, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552",-7.1946524,110.4103021,"089634349686",,"2026-04-14 04:54:27.72","2026-04-27 04:05:34.136"
"cmny5d76200ikif04ay7xgbv8","C.01567","Gerhana Oesao (Gina) - Kupang Timur","C.01567","VRM6+C65 Oesao, Kabupaten Kupang, Nusa Tenggara Tim.",-1.01165956,123.8116057,"082235563406",,"2026-04-14 04:54:27.723","2026-04-27 04:05:34.14"
"cmny5d76600ilif04b2ivj6v5","C.00934","Gigih Tanujaya","C.00934","Bukit Jatisari Elok Blok 0/15, Jatisari, Mijen",-7.0088272,110.3424236,,,"2026-04-14 04:54:27.726","2026-04-27 04:05:34.144"
"cmny5d76900imif04uqeq3xp7","C.01474","Gilang Jaya Tani Randudongkal Pemalang","C.01474","2854+R89 Gongseng, Kabupaten Pemalang, Jawa Tengah",-7.0543035,109.3188387,"+62 818-0805-1979",,"2026-04-14 04:54:27.729","2026-04-27 04:05:34.148"
"cmny5d76c00inif04763kp0li","C.02361","Gina Tani Kebasen Banyumas","C.02361","Bangsa Lor, Bangsa, Kec. Kebasen, Kabupaten Banyumas, Jawa Tengah",-7.584833,109.2459847,"085227061121",,"2026-04-14 04:54:27.733","2026-04-27 04:05:34.152"
"cmny5d76g00ioif045uc2yvlv","NT/103","Gioto Temanggung","NT/103","Temanggung",-7.0088272,110.3424236,,,"2026-04-14 04:54:27.737","2026-04-27 04:05:34.156"
"cmny5d76n00iqif04j51f73j5","C.01334","Global Media Grobogan","C.01334","Kuwarungan, RT.1/RW.3, Tegalsumur, Kec. Brati",-6.987107043,110.877853371,"+62 813-9264-5369",,"2026-04-14 04:54:27.743","2026-04-27 04:05:34.16"
"cmny5d76u00irif04rsvz0xiw","C.00449","Gotani Purworejo","C.00449","Dewi No. 20, Dewi, Kec. Bayan",-7.740783,109.9370941,"+62 811-2638-318",,"2026-04-14 04:54:27.75","2026-04-27 04:05:34.163"
"cmny5d76y00isif04of8mcs7q","C.00690","Gotong Royong Purworejo","C.00690","Rw. 01, Cokroyasan, Kec. Ngombol",-7.805314535,109.923592042,"082283066672",,"2026-04-14 04:54:27.754","2026-04-27 04:05:34.167"
"cmny5d77200itif04n3646mpc","NT/102","Graha Candi Golf","NT/102"," Jawa Tengah
Indonesia",-7.0285748,110.4262083,,,"2026-04-14 04:54:27.758","2026-04-27 04:05:34.171"
"cmny5d77500iuif04q1x6abvi","C.01301","Graha Tani Batealit Jepara","C.01301","9Q82+X8M Mindahan, Kabupaten Jepara, Jawa Tengah",-6.632261545,110.75080672,"+62 812-2500-6863",,"2026-04-14 04:54:27.762","2026-04-27 04:05:34.174"
"cmny5d77900ivif04gglfyc5a","C.01941","Gratia - Rai Manuk","C.01941","MR5H+5MR Tasain, Kabupaten Belu, Nusa Tenggara Tim.",-9.3420229,124.8265545,"085237906906",,"2026-04-14 04:54:27.765","2026-04-27 04:05:34.178"
"cmny5d77c00iwif04gkw2xrtr","C.00268","Green Farm","C.00268","QRVJ+9Q4, Jalan Raya Batur, Batur, Sumberejo I, Sumberejo, Banjarnegara",-7.2064141,109.8319791,"+62 822-2382-2231",,"2026-04-14 04:54:27.769","2026-04-27 04:05:34.182"
"cmny5d77g00ixif0457pmmk5w","C.01228","Greenfarm Serang","C.01228","KP.CIGOER TIMUR RT/RW 003 .KEL/DESA NYAPAH. KEC.WALANTAKA KOTA SERANG BANTEN.",-6.1882582,106.2127495,"+62 815-1358-9105",,"2026-04-14 04:54:27.773","2026-04-27 04:05:34.185"
"cmny5d77k00iyif0416cdja24","C.01251","Griya Asslam Boja","C.01251","V7GH+W9C Salamsari, Kabupaten Kendal, Jawa Tengah",-7.122447164,110.27839002,"088216757140",,"2026-04-14 04:54:27.776","2026-04-27 04:05:34.189"
"cmny5d77n00izif04akf0cdt5","NT/168","Griya Tani","NT/168","Sudimoro, Tanjungsari, Windusari, Kab Magelang",-7.4275442,110.1302596,"082115522252",,"2026-04-14 04:54:27.78","2026-04-27 04:05:34.192"
"cmny5d77s00j0if04ti8o41vx","C.00482","Griya Tani / Agriaku","C.00482","Gunungpati, Kec. Gunung Pati",-7.0839071,110.35748,"081296231874",,"2026-04-14 04:54:27.784","2026-04-27 04:05:34.196"
"cmny5d77v00j1if04zb0ngyug","C.01926","Griya Tani Makmur Jiken Blora","C.01926","XJM3+JV5, RT.9/RW.1, Sawah & Hutan, Bleboh, Kec. Jiken, Kabupaten Blora, Jawa Tengah 58372",-7.01596,111.6047224,"082272720222",,"2026-04-14 04:54:27.787","2026-04-27 04:05:34.2"
"cmny5d77y00j2if04o1fz5bnc","C.01249","Griya Tani Pakisaji Jepara","C.01249","CMRR+3WF Mambak, Kabupaten Jepara, Jawa Tengah",-6.559561505,110.6923056,"+62 838-4350-0279",,"2026-04-14 04:54:27.791","2026-04-27 04:05:34.203"
"cmny5d78200j3if04bo1mtjz2","C.00297","Griya Tani Slahung","C.00297","Bulu, Crabak, Kec. Slahung",-7.9808989,111.4420345,"+62 895-3756-17777",,"2026-04-14 04:54:27.794","2026-04-27 04:05:34.207"
"cmny5d78500j4if046sh2zd3e","C.01043","Griya Tani Wonosobo","C.01043","PW3C+WM3 Garung, Kabupaten Wonosobo, Jawa Tengah",-7.294973101,109.921627409,"+62 852-2345-3652",,"2026-04-14 04:54:27.797","2026-04-27 04:05:34.21"
"cmny5d78800j5if04kuluavm3","C.02559","Griyo Tani Mulyo Wonosobo","C.02559","Kedawung, Kepil, Kec. Kepil, Kabupaten Wonosobo, Jawa Tengah, Indonesia",7.5163075,110.0040653,"082339184546",,"2026-04-14 04:54:27.801","2026-04-27 04:05:34.215"
"cmny5d76j00ipif04zlzms2qt","C.01598","H. Giyanto (Jenar, Sragen)","C.01598","Dusun Pindi RT14 , Kelurahan Mlale, Jenar, Sragen",-7.3421908,111.0954606,,,"2026-04-14 04:54:27.74","2026-04-27 04:05:34.245"
"cmny5d78f00j7if04344jg2vo","C.02054","Guna Tani Sumbang Banyumas","C.02054","J7C6+6HQ, Dusun I, Kebanggan, Kec. Sumbang, Kabupaten Banyumas, Jawa Tengah 53183",-7.379412,109.2614746,"085326980098",,"2026-04-14 04:54:27.808","2026-04-27 04:05:34.223"
"cmny5d78j00j8if04exd9cqxu","C.02416","Gunung Mulia Brebes","C.02416","P4G7+M2G Pandansari, Kabupaten Brebes, Jawa Tengah",-7.2733608,109.112593,"082138843153",,"2026-04-14 04:54:27.811","2026-04-27 04:05:34.23"
"cmny5d78m00j9if047gju0diu","C.00392","Gunung Subur Selo","C.00392","Dusun I, Samiran, Selo",-7.5022096,110.459061,"+62 858-6814-4100",,"2026-04-14 04:54:27.815","2026-04-27 04:05:34.234"
"cmny5d78q00jaif04e6s7hk8e","C.01587","Gus Tani Berbah Sleman","C.01587","6F87+HGF Tirtomartani, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.7835146,110.4637625,"085810359302",,"2026-04-14 04:54:27.818","2026-04-27 04:05:34.237"
"cmny5d78t00jbif049jbe0wac","C.01870","Gypsi - Pringgarata","C.01870","Dusun Bertais, Murbaya, Kec. Pringgarata, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83562",-8.6056801,116.2537128,"+62 819-9144-5598",,"2026-04-14 04:54:27.821","2026-04-27 04:05:34.241"
"cmny5d78w00jcif04qctps215","C.01969","H. Muslikhan (Blora)","C.01969","Bangeran Kamolan Blora (-6.998540,111.409139)",-6.99854,111.409139,,,"2026-04-14 04:54:27.825","2026-04-27 04:05:34.249"
"cmny5d78z00jdif04ju588ivj","C.00261","H. Puri Tani","C.00261","Jl. Ronggowarsito, Dusun I, Wanasari, Kec. Wanasari,",-6.886368,109.023965,"+62 819-1275-1819",,"2026-04-14 04:54:27.828","2026-04-27 04:05:34.254"
"cmny5d79300jeif042c21o7rd","C.01833","H. Sugoto (Rendeng, Kudus)","C.01833","KPTR Sari Buwana PG. Rendeng (Samping PG Rendeng)Jl. Jend. Sudirman, Rendeng, Kec. Kota Kudus, Kabupaten Kudus, Jawa Tengah 59311",-6.803075,110.8620258,,,"2026-04-14 04:54:27.831","2026-04-27 04:05:34.266"
"cmny5d79a00jgif048aas7f8k","C.01936","H. Suhartono (Jati, Kudus)","C.01936","GG. Makmur No. 503, RT.03 RW.05 Tumpangkrasak Kec.JatiKudus.",-6.808345,110.8631345,,,"2026-04-14 04:54:27.838","2026-04-27 04:05:34.27"
"cmny5d79600jfif04rz82q6nf","C.02526","H. Yusuf (Jambi)","C.02526","Dusun 1 RT 05, Desa Payolebar, Kecamatan Singkut, Kabupaten Sarolangun, Provinsi Jambi",-2.4899239,102.6436845,,,"2026-04-14 04:54:27.834","2026-04-27 04:05:34.277"
"cmny5d79d00jhif04wa5nrl9e","C.01384","Hadi Putra Cluwak Pati","C.01384","FWH7+RPX Sirahan, Kabupaten Pati, Jawa Tengah",-6.5203939,110.9143452,"6285225452541",,"2026-04-14 04:54:27.841","2026-04-27 04:05:34.281"
"cmny5d79h00jiif04gkjmy5vm","C.01405","Hadi Tani Kroya Cilacap","C.01405","962C+2MG Karangturi, Kabupaten Cilacap, Jawa Tengah",-7.649694516,109.221754386,"085743799814",,"2026-04-14 04:54:27.845","2026-04-27 04:05:34.285"
"cmny5d79k00jjif04cixacz0k","C.01673","Hafiz Tani - Terara","C.01673","9CQ3+2MM Kilang, Kabupaten Lombok Timur, Nusa Tenggara Bar.",-8.6207168,116.4072314,"087851282661",,"2026-04-14 04:54:27.848","2026-04-27 04:05:34.289"
"cmny5d79n00jkif04cnukc6ox","C.00389","Haidar Tani","C.00389","Ketewel, Ketewel, Binorong, Kec. Bawang",-7.408915,109.6082229,"+62 813-2937-7411",,"2026-04-14 04:54:27.852","2026-04-27 04:05:34.292"
"cmny5d79r00jlif042hfhnzw8","C.00421","Halo Tani Pogalan Trenggalek","C.00421","Ngetal, Pogalan",-8.0949219,111.7402653,"+62 852-3367-4719",,"2026-04-14 04:54:27.855","2026-04-27 04:05:34.296"
"cmny5d79u00jmif04j5aw0efk","C.00585","Hamsin","C.00585","JL. Rahardi Usman Ruko Golden No. 3 B Sampit",-2.9050559,113.0558166,,,"2026-04-14 04:54:27.859","2026-04-27 04:05:34.299"
"cmny5d7a200joif04ngncy1f4","C.01945","Handayani Candiroto Temanggung","C.01945","Q3PC+RM7 Ketitang, Kabupaten Temanggung, Jawa Tengah",-7.212968,110.0691072,"+62 858-6886-6692",,"2026-04-14 04:54:27.866","2026-04-27 04:05:34.306"
"cmny5d7a500jpif04upmty32e","NT/028","Handayani Klaten","NT/028","Polengan RT.03 RW.01 Kel. Karangan Kec. Karanganom Kab. Klaten",-7.66103,110.6220794,"081215028711",,"2026-04-14 04:54:27.87","2026-04-27 04:05:34.31"
"cmny5d7a900jqif04jv1o1bbb","C.01820","Handayani Nogosari Boyolali","C.01820","GPCP+3RF Kenteng, Kabupaten Boyolali, Jawa Tengah",-7.479806,110.7370278,"085729650075",,"2026-04-14 04:54:27.874","2026-04-27 04:05:34.314"
"cmny5d7ad00jrif04mgv3iyfe","C.01712","Handayani Semanu Gunungkidul","C.01712","XMPG+F23, Jl. Raya Semanu-Pracimantoro, RT.002/RW.014, Semuluh Lor, Ngeposari, Kec. Semanu, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta",-8.0140114,110.6743816,"087838179090",,"2026-04-14 04:54:27.877","2026-04-27 04:05:34.318"
"cmny5d7ag00jsif0481apm2lo","C.02191","Hansa Tani Puring Kebumen","C.02191","8G85+9W5, Purwogondo, Kalipurwo, Kec. Puring, Kabupaten Kebumen, Jawa Tengah 54366",-7.6841034,109.5098718,"081325549914",,"2026-04-14 04:54:27.881","2026-04-27 04:05:34.321"
"cmny5d7an00jtif04bg5ld2hw","C.00983","Harapan Kita Magelang","C.00983","Magelang, Kopeng",-7.436315123,110.383674858,"+62 815 7255 9976",,"2026-04-14 04:54:27.887","2026-04-27 04:05:34.325"
"cmny5d7ar00juif04etjgccf6","C.00900","Harapan Tani - Lingsar","C.00900","Jl. Bora 2 No.1, Batu Kumbung, Mataram, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83371",-8.5749786,116.1888328,"081338603486",,"2026-04-14 04:54:27.891","2026-04-27 04:05:34.329"
"cmny5d7au00jvif04grbwjexh","C.00096","Harapan Tani Batang","C.00096","Jl. Raya Warungasem 34, Warungasem, Kec. Warungasem",-6.9385159,109.6817141,"085876836213",,"2026-04-14 04:54:27.894","2026-04-27 04:05:34.333"
"cmny5d7ax00jwif045t7np8c5","C.00213","Harapan Tani Kendal","C.00213","Jl. Masjid Laban, Krajan, Laban, Kec. Kangkung,",-6.9178056,110.1182222,"081272727179",,"2026-04-14 04:54:27.898","2026-04-27 04:05:34.336"
"cmny5d7b100jxif048ctuayv2","C.01726","Hari Tani Binangun Cilacap","C.01726","Jl. Jenderal Ahmad Yani, Bangkal, Binangun, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah 53281",-7.656926,109.2690078,"088229985401",,"2026-04-14 04:54:27.901","2026-04-27 04:05:34.34"
"cmny5d7b400jyif042z70zoh0","C.02211","Haris Tani Brebes","C.02211","42RH+HCC, Jl. Merdeka Utara, Silenggang, Ps. Batang, Kec. Brebes, Kabupaten Brebes, Jawa Tengah 52211",-6.8585704,109.0285305,"081902063099",,"2026-04-14 04:54:27.905","2026-04-27 04:05:34.344"
"cmny5d7b800jzif04m13j0x2z","C.00343","Harum Sari Sragen","C.00343","Jelis, Katelan, Kec. Tangen, Kabupaten Sragen, Jawa Tengah 57261",-7.3330833,111.0608056,"+62 813-2672-7872",,"2026-04-14 04:54:27.908","2026-04-27 04:05:34.352"
"cmny5d7bd00k0if04rwtf015y","C.02041","Harum Tani Majenang Cilacap","C.02041","PQ2G+FM7, Jatinegara, Padangjaya, Kec. Majenang, Kabupaten Cilacap, Jawa Tengah 53257",-7.298919,108.7767277,"08122636045",,"2026-04-14 04:54:27.913","2026-04-27 04:05:34.355"
"cmny5d7bh00k1if04ba0zkwjw","C.02616","Harwita Jaya Kutasari Purbalingga","C.02616","Jln Jl. Raya Owabong, Dusun V, Kutasari, Kec. Kutasari, Kabupaten Purbalingga, Jawa Tengah, Indonesia",-7.3489946,109.324121,"082313858247",,"2026-04-14 04:54:27.917","2026-04-27 04:05:34.359"
"cmny5d7bk00k2if04zc1o4o30","C.01449","Hasan Tani 3 Bandungan Semarang","C.01449","Jetak, Duren, Bandungan, Kabupaten Semarang, Jawa Tengah 50614",-7.223158067,110.3627207,"6283842003216",,"2026-04-14 04:54:27.921","2026-04-27 04:05:34.362"
"cmny5d7bo00k3if0466qwkl9f","C.01725","Hasanah Grabag Purworejo","C.01725","5RMP+MJP, Jl. Daendels, Keongan, Ukirsari, Kec. Grabag, Kabupaten Purworejo, Jawa Tengah",-7.815787,109.8365721,"081545041113",,"2026-04-14 04:54:27.924","2026-04-27 04:05:34.366"
"cmny5d7br00k4if049u05e13w","C.00658","Hasbuna Tani Sumowono","C.00658","Blok D3, Bantir, Tawangsari, Kec. Semarang Barat",-7.2068917,110.3172533,"+62 888-0947-2858",,"2026-04-14 04:54:27.928","2026-04-27 04:05:34.369"
"cmny5d7bu00k5if04lxhme10v","C.02463","Hasbuna Tanjung Brebes","C.02463","4V59+65M Sengon, Kabupaten Brebes, Jawa Tengah",-6.8919105,108.8653317,"085292220811",,"2026-04-14 04:54:27.931","2026-04-27 04:05:34.373"
"cmny5d7by00k6if04kf24qie1","C.00119","Hasil Tani Purwokerto","C.00119","Jln Timbang RT/RW 005/004 Ds. Kebanggaan, Kec. Sumbang",-7.3764,109.2722,"085227061625",,"2026-04-14 04:54:27.935","2026-04-27 04:05:34.376"
"cmny5d7c600k8if04en44359w","C.02280","Hay Tani Alian Kebumen","C.02280","8PP5+5HW, Jl. Raya Bojongsari, Kejawan, Bojongsari, Kec. Alian, Kabupaten Kebumen, Jawa Tengah 54352",-7.6645145,109.7089466,"087888959649",,"2026-04-14 04:54:27.942","2026-04-27 04:05:34.383"
"cmny5d7c900k9if042zs2vq4h","C.00204","Hayya 99 Wonogiri","C.00204","Dusun Tukluk, Kerjo Lor, Kec. Ngadirojo",-7.8171536,111.0148535,"+62 821-3824-8402",,"2026-04-14 04:54:27.946","2026-04-27 04:05:34.386"
"cmny5d7cd00kaif042m722pbj","C.01810","Helen - Oerinbesi","C.01810","MQ5V+MFQ Oerinbesi, Kabupaten Timor Tengah Utara, Nusa Tenggara Tim.",-9.34078,124.7911689,"081316914295",,"2026-04-14 04:54:27.949","2026-04-27 04:05:34.39"
"cmny5d7ch00kbif04hs5zov7a","NT/156","Heri","NT/156","Semarang",-7.0088272,110.3424236,,,"2026-04-14 04:54:27.953","2026-04-27 04:05:34.393"
"cmny5d7ck00kcif042lptpio0","NT/116","Heri (Dinas Pertanian)","NT/116"," Jawa Tengah
Indonesia",-7.0088272,110.3424236,,,"2026-04-14 04:54:27.957","2026-04-27 04:05:34.397"
"cmny5d7co00kdif04ssqoja64","C.02248","Hiba Tani Majenang Cilacap","C.02248","MPFQ+54F, Puncakmanik, Pahonjean, Kec. Majenang, Kabupaten Cilacap, Jawa Tengah 53257",-7.3270697,108.7377914,"081391268000",,"2026-04-14 04:54:27.96","2026-04-27 04:05:34.401"
"cmny5d7cr00keif04004ch2w3","C.01858","Hidayah Tani Balekambang Wonoosbo","C.01858","Balekambang, Kec. Selomerto, Kabupaten Wonosobo, Jawa Tengah",-7.433387,109.9078457,"082323733081",,"2026-04-14 04:54:27.963","2026-04-27 04:05:34.404"
"cmny5d7cu00kfif046uzncez2","C.02317","Hidayah Tani Petarukan Pemalang","C.02317","3FXP+G2Q, Sirangkang, Kec. Petarukan, Kabupaten Pemalang, Jawa Tengah 52362",-6.9011598,109.4829165,"082300113340",,"2026-04-14 04:54:27.967","2026-04-27 04:05:34.407"
"cmny5d7cy00kgif04vy9408s8","C.01399","Hidup Tani Punggelan Banjarnegara","C.01399","JJPG+R92 Bondolharjo, Kab. Banjarnegara, Jawa Tengah",-7.362835074,109.625856713,"081322746611",,"2026-04-14 04:54:27.97","2026-04-27 04:05:34.411"
"cmny5d7d100khif049wuxa9z1","C.01551","Hodiyah","C.01551","Dusun Paok Naning Kel. Barejulat Kec. Jonggat",-7.0088905,110.3472202,"085239990884",,"2026-04-14 04:54:27.974","2026-04-27 04:05:34.418"
"cmny5d7d500kiif04o65wlo16","C.00711","Hosana Happy Tani Klaten","C.00711","pijenan, RT.2/RW.11, Dusun 2, Sukorini, Kec. Manisrenggo",-7.666985012,110.511117244,"+62 813-2571-5545",,"2026-04-14 04:54:27.977","2026-04-27 04:05:34.421"
"cmny5d7d800kjif04kwiahgc8","C.01325","Ibin Tani Mojotengah Wonosobo","C.01325","MWF2+WPJ Kalibeber, Kabupaten Wonosobo, Jawa Tengah",-7.324969836,109.901799257,"082133674500",,"2026-04-14 04:54:27.98","2026-04-27 04:05:34.428"
"cmny5d7dc00kkif046vgxvlgr","C.01190","Ibu Megawati Thai","C.01190","Jl. K.H. Agus Salim depan Semarang Plaza No.36, Purwodinatan, Kec. Semarang Tengah",-6.970941,110.4273854,"+62 812-1532-6351",,"2026-04-14 04:54:27.984","2026-04-27 04:05:34.435"
"cmny5d7di00kmif04x9mn9x2x","C.01381","Ichiro Farm Bangsri Jepara","C.01381","CQR5+MMG Guyangan, Kabupaten Jepara, Jawa Tengah",-6.5583098,110.7566168,"081217679301",,"2026-04-14 04:54:27.991","2026-04-27 04:05:34.439"
"cmny5d7dl00knif04v18z5ss3","C.00005","Idaman Jaya Tani","C.00005","Sidapurna Kecamatan Dukuh Turi",-6.9001074,109.0933183,"082217230740",,"2026-04-14 04:54:27.994","2026-04-27 04:05:34.442"
"cmny5d7dp00koif04ea5go8hl","C.01961","Idaman Tani Ajibarang Banyumas","C.01961","H3PG+8WC Ajibarang Wetan, Kabupaten Banyumas, Jawa Tengah",-7.414194,109.07725,"082136644439",,"2026-04-14 04:54:27.997","2026-04-27 04:05:34.446"
"cmny5d7ds00kpif04vy63v47v","C.01826","Ijo Lestari Rakit Banjarnegara","C.01826","HHJ4+9P5, Kincang, Kec. Rakit, Kab. Banjarnegara, Jawa Tengah",-7.419112,109.5568594,"+62 813-2776-8178",,"2026-04-14 04:54:28.001","2026-04-27 04:05:34.449"
"cmny5d7dw00kqif046555jilf","C.00361","Ijo Royo Pati","C.00361","Pucakwangi, Rw. 4, Sokopuluhan, Kec. Pucakwangi",-6.8091035,111.1672033,"+62 852-9094-3136",,"2026-04-14 04:54:28.005","2026-04-27 04:05:34.453"
"cmny5d7e000krif04h3hdvac2","C.02592","Ijo Tani Jojogan Pemalang","C.02592","RFW3+F6P Jojogan, Pemalang Regency, Central Java, Indonesia",-7.153793,109.453073,"082229403732",,"2026-04-14 04:54:28.008","2026-04-27 04:05:34.456"
"cmny5d7e300ksif04e9hddlyz","C.00864","Ikhlas","C.00864","5J4R+4W5, Jl. Raya Jali-Wonosari, Nglegok, Jali, Kec. Bonang, Kabupaten Demak, Jawa Tengah 59522",-6.8446226,110.6423074,"0882007971807",,"2026-04-14 04:54:28.011","2026-04-27 04:05:34.487"
"cmny5d7e600ktif045pla6rrb","C.00631","Ikhwan Tani Gabus","C.00631","Pangonan, Penanggungan, Kec. Gabus,",-6.8057227,111.0485115,"+62 813-9400-8474",,"2026-04-14 04:54:28.015","2026-04-27 04:05:34.497"
"cmny5d7e900kuif04qwlyuiv8","C.00267","Iki Toko Tani","C.00267","Perempatan, RT.08/RW.01, Karangtalun, Kec. Banjarejo",-7.0188005,111.3464826,"+62 822-2501-1311",,"2026-04-14 04:54:28.018","2026-04-27 04:05:34.501"
"cmny5d7ec00kvif04p89eram7","C.00697","Iklil Tani Grobogan","C.00697","Dsn. Bendungan, RT.01/RW.03, Kramat, Kec. Penawangan",-7.095039553,110.813742728,"+62 813-8374-2884",,"2026-04-14 04:54:28.021","2026-04-27 04:05:34.505"
